CUSIP,Security Description,Ticker,Coupon,Maturity,Price,Current Face (m),Market Value,Market Value %,Yield to Worst,Duration,Spread Duration,OAS,WAL to Maturity,Structure,MSCI ESG Rating,Fitch Rating,Moody's Rating,S&P Rating,Barclays Sub Sector,Barclays Industry,Barclays Sub Industry,Country Name,Custom DxS(O),KRD Contribution 3M,KRD Contribution 1Y,KRD Contribution 2Y,KRD Contribution 3Y,KRD Contribution 5Y,KRD Contribution 7Y,KRD Contribution 10Y,KRD Contribution 15Y,KRD Contribution 20Y,KRD Contribution 25Y,KRD Contribution 30Y,KRD Contribution 40Y,KRD Contribution 50Y
BRW4CJX97,HOLDING DINFRASTRUCTURES DE TRANSP MTN RegS,HITTFP,2.5,1809388800000000000,96.098241,600000.0,591425.5115737704,4.422430775061535e-05,3.898286471626644,2.765846481413458,2.796267848631118,104.50459787298196,3.010928961748634,SENIOR,AA,BBB,NR,BBB-,Industrial,Transportation,Transportation Services,France,2.9222284706634336,3.1739164233661294e-08,1.0476456666998252e-06,8.571359321934924e-06,0.00011170598025673489,9.609215753820892e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRW4CJYR6,SWEDBANK AB MTN RegS,SWEDA,0.75,1746403200000000000,96.988082,1000000.0,977278.3609836067,7.307675801666036e-05,3.835895365571695,0.987503227603884,1.004222839867369,41.250879076429875,1.013661202185792,SRP,AA,AA,Aa3,A+,Financial Institutions,Banking,Banking,Sweden,0.41425074933157835,1.3783046665659615e-07,7.018915852827978e-05,1.8365454093437365e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRW4CK2C1,WELLS FARGO & COMPANY MTN RegS,WFC,1.741,1904083200000000000,89.942008,1500000.0,1374959.7101639346,0.00010281369365548939,3.99546672345018,4.565156080508497,4.801453377210286,134.26356712339984,6.010928961748633,SENIOR,BB,A+,A1,BBB+,Financial Institutions,Banking,Banking,United States,6.44660257800948,2.7038843733030555e-07,2.680278928388983e-06,5.2380152594628316e-06,1.2549893993468358e-05,0.0004404401325823739,8.181849549870905e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRW4D57F1,BPIFRANCE FINANCEMENT SA   RegS,BPIFRA,0.125,1803600000000000000,91.543705,1500000.0,1373483.443852459,0.00010270330468104893,3.30945865903931,2.782630024142002,2.821633158400531,46.99436789276131,2.825136612021858,SENIOR,A,AA-,Aa2,NR,Non - Corporate,Foreign Agencies,Foreign Agencies,France,1.3260086670428861,2.4206320156267283e-08,1.2554489622288353e-07,4.68720616449792e-05,0.00023876348632273218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRW4DSDA5,NORDRHEIN-WESTFALEN LAND OF RegS,NRW,,1746403200000000000,96.518533,3000000.0,2895555.99,0.00021651747634313055,3.557578048264309,0.995010728888115,1.011857218104522,14.376032077870171,1.013661202185792,SENIOR,A,AAA,Aa1,AA,Non - Corporate,Foreign Local Government,Foreign Local Government,Germany,0.14546491825695082,3.6719722237296876e-07,0.00020958605793973466,5.483956791085913e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRW4EWWC0,EUROPEAN INVESTMENT BANK MTN RegS,EIB,,1813190400000000000,90.980051,5000000.0,4549002.55,0.00034015524320925506,3.065052955330638,3.087188677522792,3.129666671385947,28.545702461991127,3.131147540983607,SENIOR,AAA,AAA,Aaa,AAA,Non - Corporate,Supranational,Supranational,Supranational,0.8933853360659341,0.0,0.0,0.0,0.0009760544014027825,7.406901403284132e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRW4EZ7K3,CAISSE FRANCAISE DE FINANCEMENT LO RegS,CAFFIL,0.01,1746576000000000000,96.447751,1000000.0,964575.597431694,7.212689888206162e-05,3.623089362145104,1.000310577579458,1.017233261700848,20.968615757120094,1.019125683060109,SECURED,AA,NR,Aaa,AA+,European Collateralized,Mortgages Other,Mortgages Other,France,0.2132997339996707,1.108847651553712e-07,6.980572797672781e-05,2.232687137847025e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRW4EZZ48,LITHUANIA (REPUBLIC OF) MTN RegS,LITHUN,0.25,1746489600000000000,96.760283,970000.0,940959.9910016394,7.03610233389166e-05,3.551534044956606,0.99518331348234,1.012026049335498,13.91884913949842,1.016393442622951,SENIOR,A,A,A2,A+,Treasury,Treasury,Treasury,Lithuania,0.1408623790594338,1.1815607097876312e-07,6.79289404260232e-05,1.9750198494293073e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRW4F0018,LITHUANIA (REPUBLIC OF)    RegS,LITHUN,0.75,1904256000000000000,85.641999,1250000.0,1079746.29897541,8.073887866523039e-05,3.43186550379182,5.770062773359335,5.843122459263252,85.32026498889826,6.016393442622951,SENIOR,A,A,A2,A+,Treasury,Treasury,Treasury,Lithuania,4.985367565869235,1.9872701181766656e-08,6.584750205037689e-07,1.278816747970877e-06,3.0565725612737674e-06,0.0002266059641274531,0.00023424869699063884,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRW4F04U0,MADRID COMMUNITY OF        RegS,MADRID,0.827,1816905600000000000,92.549172,700000.0,652193.8624699453,4.876830897974496e-05,3.281518062124289,3.152809594959139,3.195977012574774,50.82385043746829,3.248633879781421,SENIOR,,A-,NR,A,Non - Corporate,Foreign Local Government,Foreign Local Government,Spain,1.6243185768868702,1.0662353447058134e-07,3.793073672897447e-07,7.908746958453214e-07,0.00013279066742204673,1.968971946161947e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRW4F0DR7,CITIGROUP INC MTN RegS,C,1.25,1783296000000000000,96.934409,1750000.0,1714222.7176092896,0.00012818235184836686,3.949884035935512,1.119172985972757,1.147797668500261,66.99264629765528,2.183060109289618,SENIOR,A,A,A3,BBB+,Financial Institutions,Banking,Banking,United States,0.7689400322711138,4.1548700346047745e-07,0.00011613972752206837,2.6902586508881244e-05,4.2443273721815805e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRW4F0GX1,CREDIT MUTUEL ARKEA MTN RegS,CMARK,0.875,1809648000000000000,91.922242,750000.0,695853.8027049181,5.203301534688663e-05,3.754806597484772,2.921807455818038,2.962316838649005,93.26222432866956,3.019125683060109,SENIOR,AA,AA-,Aa3,NR,Financial Institutions,Banking,Banking,France,2.7627225753867872,1.510971177424727e-08,4.5841541732545e-07,1.065538132298525e-06,0.00014823494338309353,2.2564455447360023e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRW4F0K81,AIR PRODUCTS AND CHEMICALS INC,APD,0.5,1841097600000000000,88.936019,500000.0,447145.94199453556,3.3435689467613665e-05,3.502785665768116,3.899194803294022,3.948184740674373,80.58872257469746,4.013661202185792,SENIOR,A,NR,A2,A,Industrial,Basic Industry,Chemicals,United States,3.181791647398609,5.295009160862115e-09,1.7513723839049694e-07,3.404044994542313e-07,6.414323198059048e-05,6.57081978890758e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRW4F0T17,CRH SMW FINANCE DAC MTN RegS,CRHID,1.25,1793836800000000000,94.198027,750000.0,711019.0139754099,5.3167005946217884e-05,3.70483380545954,2.42648450616726,2.457968546921494,78.1876973977661,2.516393442622951,SENIOR,AAA,BBB+,Baa1,BBB+,Industrial,Capital Goods,Building Materials,Ireland,1.921829009599246,2.2103866667146232e-07,5.98347221004342e-07,6.291443056663085e-05,6.527509971349362e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRW4F0YY9,CRH FUNDING BV MTN RegS,CRHID,1.625,1904169600000000000,89.359558,750000.0,682217.6890983607,5.101336422792484e-05,3.62598472664859,5.560006167746698,5.622906697445253,102.83029787507792,6.013661202185792,SENIOR,AAA,BBB+,Baa1,BBB+,Industrial,Capital Goods,Building Materials,Ireland,5.78205170622066,2.5813813592432524e-08,8.521649229972947e-07,1.6527861956463288e-06,3.950990839110897e-06,0.00014243057979968743,0.00013472228417373653,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRW4F0ZR3,AMPHENOL TECHNOLOGIES HOLDING GMBH RegS,APH,0.75,1777852800000000000,94.22283,500000.0,474823.16639344266,3.550527568861224e-05,3.787649354099587,1.953559162102273,1.982259098226017,72.90499813181837,2.010928961748634,SENIOR,A,NR,A3,BBB+,Industrial,Capital Goods,Diversified Manufacturing,United States,1.4451659585294774,7.924923398495637e-09,5.775348706572959e-07,6.728321742805572e-05,1.492979402344017e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRW4F12Z9,ASML HOLDING NV   RegS,ASML,0.625,1872806400000000000,88.262631,750000.0,666567.5808606558,4.9843115076526206e-05,3.192934246307821,4.837559944547124,4.894473243508079,57.77861240329681,5.019125683060109,SENIOR,AAA,A,A2,NR,Industrial,Technology,Technology,Netherlands,2.8279587245496027,1.0810654499584915e-08,3.290312508223261e-07,6.413464406560908e-07,3.690278910882544e-06,0.0002329139918311147,3.5335979176807886e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRW4F1354,BAYERN FREISTAAT,BAYERN,0.01,1872806400000000000,86.137603,750000.0,646105.5880737704,4.83130534736878e-05,3.028693495118584,4.952036977487098,5.015677195354632,42.68044008193039,5.019125683060109,SENIOR,AA,NR,NR,AAA,Non - Corporate,Foreign Local Government,Foreign Local Government,Germany,2.1407131000663804,1.729789340067683e-10,5.2733385780631245e-09,1.029253780422333e-08,1.6567989225326115e-07,0.00023550789683510312,3.5587117143408455e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRW4F1867,SCHLUMBERGER FINANCE BV    RegS,SLB,1.375,1793145600000000000,94.793614,1000000.0,954886.2766120218,7.140237229766827e-05,3.591661454653283,2.394236468379388,2.424282327995383,66.51126309214146,2.494535519125683,SENIOR,AA,NR,A2,A,Industrial,Energy,Oil Field Services,United States,1.6124207972693012,3.271280562213489e-07,8.783033279156076e-07,8.82788599279566e-05,8.146987237178598e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRW4F18E0,SCHLUMBERGER FINANCE BV    RegS,SLB,2.0,1967414400000000000,89.148198,1000000.0,911154.111147541,6.813226523218908e-05,3.581146825732473,7.159052460492939,7.239303155054981,99.20109410044698,8.01639344262295,SENIOR,AA,NR,A2,A,Industrial,Energy,Oil Field Services,United States,7.181467935062718,4.2238161414989385e-08,1.3984496261421612e-06,2.7140728636236936e-06,6.480728701280144e-06,1.2323088407797947e-05,0.0003168150067007421,0.0001479888765884597,0.0,0.0,0.0,0.0,0.0,0.0
BRW4F1LE5,THUERINGEN LAND OF         RegS,THRGN,0.05,1904256000000000000,83.906345,750000.0,629666.4399590164,4.708380324494763e-05,3.014916584477634,5.927833240835208,6.002767644376183,45.323381027835744,6.016393442622951,SENIOR,AA,AAA,NR,NR,Non - Corporate,Foreign Local Government,Foreign Local Government,Germany,2.7206572516762577,7.926908496444743e-10,2.6378265244120237e-08,5.1457896332170346e-08,1.237688516137862e-07,0.0001359460951372759,0.00014295644113902962,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRW4F1T72,ONTARIO TEACHERS FINANCE TRUST RegS,ONTTFT,0.5,1746489600000000000,96.800905,1500000.0,1459390.6241803279,0.00010912708165119979,3.766890207345575,0.992670190345386,1.009470471477489,34.72946914813945,1.016393442622951,SENIOR,AA,,Aa1,AA+,Non - Corporate,Foreign Agencies,Foreign Agencies,Canada,0.3505837359513524,1.902102590639853e-07,0.00010508176027709392,3.0552303783750648e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRW4FJGL6,AIR PRODUCTS AND CHEMICALS INC MTN,APD,0.8,1967328000000000000,80.85198,500000.0,408205.2551912569,3.0523868987252604e-05,3.592160682275214,7.578641576563861,7.668926480479943,101.33241579331651,8.01366120218579,SENIOR,A,NR,A2,A,Industrial,Basic Industry,Chemicals,United States,7.771108468083689,8.47104155520685e-09,2.79690002805446e-07,5.425744424677886e-07,1.297398972870392e-06,2.4557697284220894e-06,0.00015131197722129325,7.543358117496668e-05,0.0,0.0,0.0,0.0,0.0,0.0
BRW4GCKN1,PEPSICO INC,PEP,0.5,1841184000000000000,89.437928,1000000.0,899297.3127868853,6.72456638100703e-05,3.35464262695877,3.905018923059882,3.9534767261728,65.84842726670055,4.016393442622951,SENIOR,AA,NR,A1,A+,Industrial,Consumer Non-Cyclical,Food and Beverage,United States,2.60330224653983,1.0560275864151627e-08,3.506696777485477e-07,6.827809493041621e-07,0.0001284461489661008,0.00013310542980302995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRW4GCN99,BANCO SANTANDER SA MTN RegS,SANTAN,1.375,1767571200000000000,96.149724,1500000.0,1448782.7452459016,0.00010833386916138175,3.775588329511947,1.643717490041712,1.669291338521274,61.739954268240155,1.683060109289617,SRBN,AA,A-,Baa1,A-,Financial Institutions,Banking,Banking,Spain,1.0306197090067284,4.0864980385536613e-07,5.4619530416192786e-05,0.00012304209528440547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRW4GCNQ1,WIRTSCHAFTS UND INFRASTRUKTURBANK,WIBANK,0.01,1809648000000000000,90.940539,500000.0,454751.738715847,3.400441889897832e-05,3.206070432783004,2.975490030568086,3.016694055578046,40.53015824977949,3.019125683060109,SENIOR,A,NR,NR,AA+,Non - Corporate,Foreign Local Government,Foreign Local Government,Germany,1.2226708746374728,1.1516721975800588e-10,3.5116877616218074e-09,1.2555746340185758e-07,9.953521566031918e-05,1.5154094504685751e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRW4GCPC0,HEINEKEN NV MTN RegS,HEIANA,1.25,1999036800000000000,81.508419,650000.0,537774.3273251368,4.021249825480433e-05,3.698479410625,8.28014425607244,8.378255245241833,109.85481308359043,9.019125683060109,SENIOR,AA,NR,A3,BBB+,Industrial,Consumer Non-Cyclical,Food and Beverage,Netherlands,9.203916639326527,1.8741920278437472e-08,5.676814785773159e-07,1.1007842329469988e-06,2.6266797503868956e-06,4.979272796231314e-06,0.00011110680321955494,0.0002125653230488652,0.0,0.0,0.0,0.0,0.0,0.0
BRW4GCQ62,HEINEKEN NV MTN RegS,HEIANA,1.75,2219961600000000000,76.267655,850000.0,662865.572964481,4.956629452467009e-05,3.747090624422222,13.19858427486575,13.358325519565575,95.45082012046322,16.019125683060107,SENIOR,AA,NR,A3,BBB+,Industrial,Consumer Non-Cyclical,Food and Beverage,Netherlands,12.750631262786472,3.4393342654540394e-08,1.0430399910956367e-06,2.025262186753592e-06,4.841799367701803e-06,9.199443186747285e-06,1.5554311178007194e-05,3.1886111047773684e-05,0.0004836511832009911,0.00010596937197495003,0.0,0.0,0.0,0.0
BRW4GDVE7,COOPERATIEVE RABOBANK UA MTN RegS,RABOBK,0.875,1841097600000000000,91.824212,1000000.0,926872.5844808744,6.930762643737859e-05,3.797144679313834,2.8824489059,3.129999948817543,96.79144029364825,4.013661202185792,SRBN,A,A+,A3,A-,Financial Institutions,Banking,Banking,Netherlands,3.029572031650953,1.219213079098211e-07,1.0451778482620583e-06,3.520163077217723e-06,0.00019278110482591376,2.3073249356445225e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRW4H4RZ4,EXOR NV           RegS,EXOIM,2.25,1903651200000000000,92.769236,500000.0,463877.0019178082,3.4686767631407935e-05,3.612543085313158,5.538898308203658,5.598845568030764,100.76959624888441,5.997260273972603,SENIOR,BBB,,,A-,Financial Institutions,Finance Companies,Finance Companies,Netherlands,5.64193407350316,8.522383727528429e-09,7.888021460947321e-07,1.5275440943942052e-06,3.6546110596373403e-06,0.00010017185830355944,8.597514056324552e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRW4HTUF9,SIGNIFY NV        RegS,LIGHT,2.375,1809993600000000000,95.472463,600000.0,586656.4993114754,4.3867701108144054e-05,3.990461230318543,2.801662063132931,2.833294584492673,114.15522915061104,3.030054644808743,SENIOR,AA,NR,Baa3,BBB-,Industrial,Capital Goods,Diversified Manufacturing,Netherlands,3.2343539254394638,4.9406094677478434e-08,9.922827981330692e-07,6.8259738295005365e-06,0.00011311389881600802,1.9209124532225184e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRW4J3GU7,BAYERN FREISTAAT,BAYERN,0.01,1809648000000000000,91.067765,750000.0,683081.8030737705,5.1077979030012834e-05,3.158286237944097,2.975490722160091,3.016694756318754,35.89636368064484,3.019125683060109,SENIOR,AA,NR,NR,AAA,Non - Corporate,Foreign Local Government,Foreign Local Government,Germany,1.0828837208631226,1.7274371740845962e-10,5.269762861332344e-09,1.8859460988440707e-07,0.00014951172098150178,2.2762946125259304e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRW4MAXW4,SAARLAND (STATE OF),SAARLD,0.01,1809993600000000000,90.977479,500000.0,454935.8922677596,3.401818912564893e-05,3.180530639792156,2.986326811850817,3.027654366766817,38.22414936628197,3.030054644808743,SENIOR,A,AAA,NR,NR,Non - Corporate,Foreign Local Government,Foreign Local Government,Germany,1.1572951274477068,1.7335893579415268e-10,3.507892414965132e-09,1.0061927024592491e-07,9.941779713194881e-05,2.0673326229917943e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRW4NQB69,LANDESBANK HESSEN THUERINGEN GIROZ RegS,HESLAN,0.375,1747008000000000000,96.277247,1500000.0,1449599.278770492,0.00010839492609784039,4.130694146779645,1.010123001238812,1.027178396941301,70.53976412113983,1.032786885245902,SENIOR,A,AA-,Aa2,NR,Non - Corporate,Foreign Local Government,Foreign Local Government,Germany,0.7245692183056991,1.4102323141190672e-07,0.00010448856411375882,4.862620723839045e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRW4NQTU7,OP CORPORATE BANK PLC MTN RegS,OPBANK,0.5,1754956800000000000,96.057111,1000000.0,964150.3449726775,7.209510029500167e-05,3.698845726306388,1.257438740555341,1.277969505652361,39.54546700380345,1.284153005464481,SRP,AA,NR,Aa3,AA-,Financial Institutions,Banking,Banking,Finland,0.5053790091764245,9.876969182148202e-08,6.380793964597085e-05,2.6748462777365554e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRW4NQW66,DANSKE BANK A/S MTN RegS,DANBNK,0.625,1748217600000000000,96.734186,1000000.0,973147.8709289618,7.276789737442767e-05,3.793280862773107,1.045456397324494,1.063016566979934,39.693489187330435,1.07103825136612,SRP,BBB,AA-,A3,A+,Financial Institutions,Banking,Banking,Denmark,0.4219483660737113,3.832087623152036e-08,6.993000729273012e-05,6.10733566098602e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRW4NR5M9,VEOLIA ENVIRONNEMENT SA MTN RegS,VIEFP,1.25,2062713600000000000,79.056576,750000.0,601940.713442623,4.501059023996985e-05,3.580124148265651,9.972028601285965,10.094766102063897,92.52632361703135,11.038251366120218,SENIOR,A,NR,Baa1,NR,Utility,Other Utility,Other Utility,France,9.340315951978022,3.4349203087784186e-08,6.554426587454228e-07,1.2753305587397628e-06,3.0505212325388813e-06,5.79930648711209e-06,9.813176848754602e-06,0.0003423149054908743,8.59038607538894e-05,0.0,0.0,0.0,0.0,0.0
BRW4NRAS0,KLEPIERRE SA MTN RegS,LIFP,2.0,1873238400000000000,91.730796,700000.0,655656.5556065573,4.902723458224726e-05,3.837818692941175,4.634542968043368,4.686032999399781,118.73311042345466,5.032786885245902,SENIOR,AA,A-,NR,BBB+,Financial Institutions,REIT,Retail REIT,France,5.563872735656867,4.8599763294023644e-08,9.754457504089604e-07,1.8921025181618755e-06,8.16649354821239e-06,0.00021174717088284054,4.389012812848879e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRW4NRR29,KERING SA MTN RegS,KERFP,0.75,1841788800000000000,89.814994,600000.0,543230.1279344263,4.062046003604231e-05,3.499994318796462,3.896315973289841,3.944280601252879,79.8979897321428,4.03551912568306,SENIOR,AAA,NR,NR,A-,Industrial,Consumer Cyclical,Retailers,France,3.151400909795926,1.5592668152975933e-08,3.145777405709395e-07,6.126904863802565e-07,7.605882484482326e-05,8.126846154088584e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRW4NSH69,SHELL INTERNATIONAL FINANCE BV MTN RegS,RDSALN,1.25,1983744000000000000,83.381062,1000000.0,839650.7839344263,6.278554770650908e-05,3.539856642288663,7.949012426507787,8.049463493959731,95.67309272113175,8.532786885245901,SENIOR,AA,AA-,Aa2,A+,Industrial,Energy,Integrated Energy,United Kingdom,7.701170672129745,2.9313918390085474e-07,7.979388585489605e-07,1.692558583484741e-06,4.047230111636617e-06,7.703262785860698e-06,0.0002394785239304032,0.00024507044547030307,0.0,0.0,0.0,0.0,0.0,0.0
BRW4Q3RT0,ERSTE GROUP BANK AG MTN RegS,ERSTBK,0.875,1810166400000000000,92.260273,750000.0,698281.4532377049,5.2214544824685494e-05,3.612628882112245,2.938234726902804,2.978933288097161,79.7923782304409,3.03551912568306,SRP,AA,A,A1,A+,Financial Institutions,Banking,Banking,Austria,2.3769617164709964,2.2721814851815964e-08,4.5841061671571203e-07,1.0130249209623743e-06,0.00014842469379428854,3.4997377064955735e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRW4Q3UQ2,SBAB BANK AB (PUBL) MTN RegS,SBAB,0.5,1747094400000000000,96.564662,500000.0,485234.5121857923,3.628379225816931e-05,3.950586875385853,1.011566404062576,1.028639645210912,53.32546087417254,1.03551912568306,SRP,A,NR,A1,A+,Non - Corporate,Foreign Agencies,Foreign Agencies,Sweden,0.548526831543172,4.631858194043672e-08,3.492989597842401e-05,1.7272506999854127e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRW4Q4BT5,NORDEA BANK ABP MTN RegS,NDAFH,0.5,1810252800000000000,91.926937,1250000.0,1155097.6414617489,8.637333455921191e-05,3.338125769930089,2.963861913215645,3.004887406104214,53.43344679052195,3.038251366120219,SRP,AA,AA,Aa3,AA-,Financial Institutions,Banking,Banking,Finland,1.6056149132557902,2.284481459197421e-08,4.376019192979511e-07,1.0412364358460426e-06,0.00024829478966364484,6.202163784100004e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRW4Q4VP1,SWISSCOM FINANCE BV        RegS,SCMNVX,0.375,1857772800000000000,87.085751,500000.0,436289.41073770495,3.262388380483687e-05,3.499901125567306,4.434046029843956,4.489059327163962,84.64698229208582,4.540983606557377,SENIOR,AA,NR,A1,A,Non - Corporate,Foreign Agencies,Foreign Agencies,Switzerland,3.7998532537457055,4.3830003095733345e-08,1.1983320326088068e-07,2.529030048194743e-07,3.3273539440366235e-05,0.00011096569681138514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRW4Q4XV6,EUROGRID GMBH     RegS,EUROGR,1.113,1968192000000000000,81.612763,750000.0,620101.1118442623,4.636854831257779e-05,3.810746548298227,7.49203707535797,7.580983747329607,121.96414510850879,8.040983606557377,SENIOR,AA,NR,NR,BBB,Utility,Electric,Electric,Germany,9.246082018245549,3.2170212916129955e-08,5.812605384303582e-07,1.1278540308038588e-06,2.68805293663024e-06,5.084596584049358e-06,0.0002224509056994318,0.0001154300430860983,0.0,0.0,0.0,0.0,0.0,0.0
BRW4Q50G2,SLOVAKIA GOVERNMENT BOND   RegS,SLOVGB,0.25,1747180800000000000,96.601536,3000000.0,2905259.1947540985,0.00021724304110963953,3.64470200934508,1.016787037689719,1.033941621022921,23.93311877620668,1.038251366120219,SENIOR,BBB,A-,A2,A+,Treasury,Treasury,Treasury,Slovak Republic,0.24745447623605243,2.3676980811184322e-07,0.00020967434829256747,1.0978790127896901e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRW4Q51Z9,COFIROUTE SA MTN RegS,DGFP,1.0,1936915200000000000,84.643791,950000.0,813122.8451010928,6.080190021752432e-05,3.494411391581353,6.642255215149252,6.719930606749405,92.08238255023001,7.051912568306011,SENIOR,AA,NR,NR,A-,Industrial,Transportation,Transportation Services,France,6.187872208416979,4.582453237867521e-08,6.625700215287991e-07,1.2909716965808412e-06,3.0910041450822844e-06,9.114057341694968e-06,0.0003823172096272678,7.3401014463019975e-06,0.0,0.0,0.0,0.0,0.0,0.0
